id,user_id,match_id,runner_id,actions,status,coins_credited,odds,stake,liability,created_at,updated_at,info,market_id,provider_match_id,provider,heroic_market_type,winning_runner_ids,ip_address,debug_info
268,5,274,22169,lay,settled,0.0,1.24,200000,48000,2025-12-08 11:54:53.745387,2025-12-08 11:54:53.745387,"--- '{""title"":""a vs b"",""team1"":""a"",""team2"":""b"",""market"":{""id"":342,""betfair_market_id"":""Match
  Winner_268"",""betfair_market_type"":""Match Winner"",""match_id"":268,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":22169,""betfair_selection_id"":""a_268"",""betfair_runner_name"":""a"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.18,""lay"":1.24,""sid"":""a_268"",""b"":1.18,""l"":1.24}},{""runner"":{""id"":22170,""betfair_selection_id"":""b_268"",""betfair_runner_name"":""b"",""status"":""ACTIVE"",""can_back"":false,""can_lay"":false,""back"":"""",""lay"":"""",""sid"":""b_268"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-12-04T16:13:00Z""}'
",342,268,arenas,match_winner,"[""22169""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":4155187,""coins_used_every_where_else"":26356.2797332,""new_market_liability"":48000,""total_new_liability"":74356.2797332,""has_liability_capacity"":true}}"
267,5,285,1,back,settled,105070.0,0.0,51250,51250,2025-12-08 11:36:28.034420,2025-12-08 11:37:45.274710,,,123457912323,studio21,studio21_rng,,127.0.0.1,
266,5,284,1,back,settled,105070.0,0.0,51250,51250,2025-12-08 11:30:10.187018,2025-12-08 11:30:37.711498,,,123457912322,studio21,studio21_rng,,127.0.0.1,
238,5,245,21491,back,settled,2240.0,1.12,2000,2000,2025-11-29 08:48:29.139649,2025-11-29 08:48:29.139649,"--- '{""title"":""Royal Challengers Bengaluru vs Mumbai Indians"",""team1"":""Royal Challengers
  Bengaluru"",""team2"":""Mumbai Indians"",""market"":{""id"":331,""betfair_market_id"":""Match
  Winner_264"",""betfair_market_type"":""Match Winner"",""match_id"":264,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":21491,""betfair_selection_id"":""Royal
  Challengers Bengaluru_264"",""betfair_runner_name"":""Royal Challengers Bengaluru"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.12,""lay"":1.0,""sid"":""Royal
  Challengers Bengaluru_264"",""b"":1.12,""l"":1.0}},{""runner"":{""id"":21492,""betfair_selection_id"":""Mumbai
  Indians_264"",""betfair_runner_name"":""Mumbai Indians"",""status"":""ACTIVE"",""can_back"":false,""can_lay"":false,""back"":"""",""lay"":"""",""sid"":""Mumbai
  Indians_264"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-09-17T17:20:00Z""}'
",331,264,arenas,match_winner,"[""21491""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":4050262,""coins_used_every_where_else"":3531.2797332,""new_market_liability"":8000,""total_new_liability"":11531.279733200001,""has_liability_capacity"":true}}"
237,5,245,21491,back,settled,2240.0,1.12,2000,2000,2025-11-29 08:27:54.895749,2025-11-29 08:27:54.895749,"--- '{""title"":""Royal Challengers Bengaluru vs Mumbai Indians"",""team1"":""Royal Challengers
  Bengaluru"",""team2"":""Mumbai Indians"",""market"":{""id"":331,""betfair_market_id"":""Match
  Winner_264"",""betfair_market_type"":""Match Winner"",""match_id"":264,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":21491,""betfair_selection_id"":""Royal
  Challengers Bengaluru_264"",""betfair_runner_name"":""Royal Challengers Bengaluru"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.12,""lay"":1.0,""sid"":""Royal
  Challengers Bengaluru_264"",""b"":1.12,""l"":1.0}},{""runner"":{""id"":21492,""betfair_selection_id"":""Mumbai
  Indians_264"",""betfair_runner_name"":""Mumbai Indians"",""status"":""ACTIVE"",""can_back"":false,""can_lay"":false,""back"":"""",""lay"":"""",""sid"":""Mumbai
  Indians_264"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-09-17T17:20:00Z""}'
",331,264,arenas,match_winner,"[""21491""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":4050262,""coins_used_every_where_else"":3531.2797332,""new_market_liability"":6000,""total_new_liability"":9531.279733200001,""has_liability_capacity"":true}}"
236,5,245,21491,back,settled,2240.0,1.12,2000,2000,2025-11-29 08:09:58.081073,2025-11-29 08:09:58.081073,"--- '{""title"":""Royal Challengers Bengaluru vs Mumbai Indians"",""team1"":""Royal Challengers
  Bengaluru"",""team2"":""Mumbai Indians"",""market"":{""id"":331,""betfair_market_id"":""Match
  Winner_264"",""betfair_market_type"":""Match Winner"",""match_id"":264,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":21491,""betfair_selection_id"":""Royal
  Challengers Bengaluru_264"",""betfair_runner_name"":""Royal Challengers Bengaluru"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.12,""lay"":1.0,""sid"":""Royal
  Challengers Bengaluru_264"",""b"":1.12,""l"":1.0}},{""runner"":{""id"":21492,""betfair_selection_id"":""Mumbai
  Indians_264"",""betfair_runner_name"":""Mumbai Indians"",""status"":""ACTIVE"",""can_back"":false,""can_lay"":false,""back"":"""",""lay"":"""",""sid"":""Mumbai
  Indians_264"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-09-17T17:20:00Z""}'
",331,264,arenas,match_winner,"[""21491""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":4050262,""coins_used_every_where_else"":1531.2797331999998,""new_market_liability"":4000,""total_new_liability"":5531.2797332,""has_liability_capacity"":true}}"
228,5,245,21491,back,settled,2240.0,1.12,2000,2000,2025-11-14 12:43:37.579852,2025-11-14 12:43:37.579852,"--- '{""title"":""Royal Challengers Bengaluru vs Mumbai Indians"",""team1"":""Royal Challengers
  Bengaluru"",""team2"":""Mumbai Indians"",""market"":{""id"":331,""betfair_market_id"":""Match
  Winner_264"",""betfair_market_type"":""Match Winner"",""match_id"":264,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":21491,""betfair_selection_id"":""Royal
  Challengers Bengaluru_264"",""betfair_runner_name"":""Royal Challengers Bengaluru"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.12,""lay"":1.0,""sid"":""Royal
  Challengers Bengaluru_264"",""b"":1.12,""l"":1.0}},{""runner"":{""id"":21492,""betfair_selection_id"":""Mumbai
  Indians_264"",""betfair_runner_name"":""Mumbai Indians"",""status"":""ACTIVE"",""can_back"":false,""can_lay"":false,""back"":"""",""lay"":"""",""sid"":""Mumbai
  Indians_264"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-09-17T17:20:00Z""}'
",331,264,arenas,match_winner,"[""21491""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":4047862,""coins_used_every_where_else"":1656.2797331999998,""new_market_liability"":2000,""total_new_liability"":3656.2797332,""has_liability_capacity"":true}}"
170,5,233,21489,back,settled,2200.0,1.1,2000,2000,2025-09-17 05:56:50.651939,2025-09-17 05:56:50.651939,"{""heroic_market_type"":""match_winner""}",330,262,arenas,match_winner,"[""21489""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""37961.1402668"",""coins_used_every_where_else"":""9596.2797332"",""new_market_liability"":""2000.0"",""total_new_liability"":""11596.2797332"",""has_liability_capacity"":true}}"
169,5,244,dummy_runner_1,win,settled,123.68,1.0,100,0,2025-09-16 13:59:11.119687,2025-09-16 14:02:34.566095,"{""heroic_market_type"":""match_winner""}",739,735,studio21,match_winner,,,
166,5,242,dummy_runner_1,bet,settled,0.0,1.0,100,0,2025-09-15 08:42:18.388344,2025-09-16 13:53:06.181381,"{""heroic_market_type"":""match_winner""}",738,round_004,studio21,match_winner,,,
39,5,39,181,back,settled,2120.0,1.06,2000,2000,2025-01-15 07:26:45.054536,2025-01-15 07:26:45.054536,"{""heroic_market_type"":""match_winner""}",83,48,arenas,overs_winner,"[""181""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""46930.0"",""coins_used_every_where_else"":""1430.0"",""new_market_liability"":""4000.0"",""total_new_liability"":""5430.0"",""has_liability_capacity"":true}}"
38,5,39,181,back,settled,2040.0,1.02,2000,2000,2025-01-14 09:48:18.297189,2025-01-14 09:48:18.297189,"{""heroic_market_type"":""match_winner""}",83,48,arenas,overs_winner,"[""181""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""46930.0"",""coins_used_every_where_else"":""1455.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""3455.0"",""has_liability_capacity"":true}}"
34,5,35,173,back,settled,3940.0,1.97,2000,2000,2025-01-07 15:15:45.502732,2025-01-07 15:15:45.502732,"{""heroic_market_type"":""match_winner""}",79,44,arenas,even_odd,"[""173""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":""-1865.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""135.0"",""has_liability_capacity"":true}}"
33,5,35,171,back,settled,3940.0,1.97,2000,2000,2025-01-07 15:15:08.512150,2025-01-07 15:15:08.512150,"{""heroic_market_type"":""match_winner""}",78,44,arenas,even_odd,"[""171""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":""-3865.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""-1865.0"",""has_liability_capacity"":true}}"
32,5,35,167,back,settled,2040.0,1.02,2000,2000,2025-01-07 15:12:18.421192,2025-01-07 15:12:18.421192,"{""heroic_market_type"":""match_winner""}",76,44,arenas,bookmaker,"[""167""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":""1115.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""3115.0"",""has_liability_capacity"":true}}"
31,5,35,165,back,settled,2040.0,1.02,2000,2000,2025-01-07 15:11:52.464329,2025-01-07 15:11:52.464329,"{""heroic_market_type"":""match_winner""}",75,44,arenas,match_winner,"[""165""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":""-885.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""1115.0"",""has_liability_capacity"":true}}"
30,5,35,169,back,settled,3900.0,1.95,2000,2000,2025-01-07 15:11:37.317659,2025-01-07 15:11:37.317659,"{""heroic_market_type"":""match_winner""}",77,44,arenas,toss_winner,"[""169""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":-2860.0,""new_market_liability"":""2000.0"",""total_new_liability"":""-860.0"",""has_liability_capacity"":true}}"
29,5,34,161,lay,settled,0.0,1.07,2000,140,2025-01-07 14:10:52.942324,2025-01-07 14:10:52.942324,"{""heroic_market_type"":""match_winner""}",73,43,arenas,bookmaker,"[""161""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":""3890.0"",""new_market_liability"":""140.0"",""total_new_liability"":""4030.0"",""has_liability_capacity"":true}}"
28,5,34,159,back,settled,2040.0,1.02,2000,2000,2025-01-07 14:10:25.885552,2025-01-07 14:10:25.885552,"{""heroic_market_type"":""match_winner""}",72,43,arenas,match_winner,"[""159""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":""1890.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""3890.0"",""has_liability_capacity"":true}}"
27,5,34,163,back,settled,3900.0,1.95,2000,2000,2025-01-07 14:10:11.135691,2025-01-07 14:10:11.135691,"{""heroic_market_type"":""match_winner""}",74,43,arenas,toss_winner,"[""163""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39995.0"",""coins_used_every_where_else"":-85.0,""new_market_liability"":""2000.0"",""total_new_liability"":""1915.0"",""has_liability_capacity"":true}}"
26,5,33,156,back,settled,2080.0,1.04,2000,2000,2025-01-07 12:54:33.145817,2025-01-07 12:54:33.145817,"{""heroic_market_type"":""match_winner""}",71,42,arenas,bookmaker,"[""156""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39900.0"",""coins_used_every_where_else"":""1890.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""3890.0"",""has_liability_capacity"":true}}"
25,5,33,153,back,settled,2040.0,1.02,2000,2000,2025-01-07 12:54:12.932887,2025-01-07 12:54:12.932887,"{""heroic_market_type"":""match_winner""}",70,42,arenas,match_winner,"[""153""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39900.0"",""coins_used_every_where_else"":-85.0,""new_market_liability"":""2000.0"",""total_new_liability"":""1915.0"",""has_liability_capacity"":true}}"
24,5,32,151,back,settled,2120.0,1.06,2000,2000,2025-01-07 12:49:37.227023,2025-01-07 12:49:37.227023,"{""heroic_market_type"":""match_winner""}",69,41,arenas,bookmaker,"[""151""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39900.0"",""coins_used_every_where_else"":-15.0,""new_market_liability"":""2000.0"",""total_new_liability"":""1985.0"",""has_liability_capacity"":true}}"
23,5,32,149,back,settled,2040.0,1.02,2000,2000,2025-01-07 12:48:53.107682,2025-01-07 12:48:53.107682,"{""heroic_market_type"":""match_winner""}",68,41,arenas,match_winner,"[""149""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""39900.0"",""coins_used_every_where_else"":50.0,""new_market_liability"":""2000.0"",""total_new_liability"":""2050.0"",""has_liability_capacity"":true}}"
