id,user_id,match_id,runner_id,actions,status,coins_credited,odds,stake,liability,created_at,updated_at,info,market_id,provider_match_id,provider,heroic_market_type,winning_runner_ids,ip_address,debug_info
11,1,21,64,back,settled,195.0,1.95,100,100,2024-12-30 07:11:51.395444,2024-12-30 07:11:51.395444,"--- '{""title"":""TeenPatti T-20 30 Dec 12:41PM"",""team1"":null,""team2"":null,""market"":{""id"":34,""betfair_market_id"":""teen_patti_players_market"",""betfair_market_type"":""teen_patti_players_market"",""match_id"":30,""heroic_market_type"":""teen_patti_players"",""runners"":[{""runner"":{""id"":64,""betfair_selection_id"":""34_player_a"",""betfair_runner_name"":""Player
  A"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":false,""back"":1.95,""lay"":2.0,""sid"":""34_player_a"",""b"":1.95,""l"":2.0}},{""runner"":{""id"":65,""betfair_selection_id"":""34_player_b"",""betfair_runner_name"":""Player
  B"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":false,""back"":1.95,""lay"":2.0,""sid"":""34_player_b"",""b"":1.95,""l"":2.0}}],""status"":""OPEN""},""start_time"":""2024-12-30T07:11:10Z""}'
",34,30,arenas,teen_patti_players,"[""64""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""1475.0"",""new_market_liability"":""100.0"",""total_new_liability"":""1575.0"",""has_liability_capacity"":true}}"
12,1,25,95,back,settled,0.0,1.07,2000,2000,2025-01-02 08:47:19.172744,2025-01-02 08:47:19.172744,"--- '{""title"":""Ind vs Pak"",""team1"":""Ind"",""team2"":""Pak"",""market"":{""id"":49,""betfair_market_id"":""Match
  Winner_34"",""betfair_market_type"":""Match Winner"",""match_id"":34,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":94,""betfair_selection_id"":""Ind_34"",""betfair_runner_name"":""Ind"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.04,""lay"":1.08,""sid"":""Ind_34"",""b"":1.04,""l"":1.08}},{""runner"":{""id"":95,""betfair_selection_id"":""Pak_34"",""betfair_runner_name"":""Pak"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.07,""lay"":1.14,""sid"":""Pak_34"",""b"":1.07,""l"":1.14}}],""status"":""OPEN""},""start_time"":""2025-01-02T14:13:00Z""}'
",49,34,arenas,match_winner,"[""94""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""1430.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""3430.0"",""has_liability_capacity"":true}}"
13,1,25,96,back,settled,2234.5,1.09,2050,2050,2025-01-02 09:10:23.499089,2025-01-02 09:10:23.499089,"--- '{""title"":""Ind vs Pak"",""team1"":""Ind"",""team2"":""Pak"",""market"":{""id"":50,""betfair_market_id"":""Bookmaker_34"",""betfair_market_type"":""Bookmaker"",""match_id"":34,""heroic_market_type"":""bookmaker"",""runners"":[{""runner"":{""id"":96,""betfair_selection_id"":""Ind_34"",""betfair_runner_name"":""Ind"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.09,""lay"":1.21,""sid"":""Ind_34"",""b"":1.09,""l"":1.21}},{""runner"":{""id"":97,""betfair_selection_id"":""Pak_34"",""betfair_runner_name"":""Pak"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.08,""lay"":1.23,""sid"":""Pak_34"",""b"":1.08,""l"":1.23}}],""status"":""OPEN""},""start_time"":""2025-01-02T14:13:00Z""}'
",50,34,arenas,bookmaker,"[""96""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""4405.0"",""new_market_liability"":""2050.0"",""total_new_liability"":""6455.0"",""has_liability_capacity"":true}}"
14,1,25,96,back,settled,2180.0,1.09,2000,2000,2025-01-02 09:12:30.291737,2025-01-02 09:12:30.291737,"--- '{""title"":""Ind vs Pak"",""team1"":""Ind"",""team2"":""Pak"",""market"":{""id"":50,""betfair_market_id"":""Bookmaker_34"",""betfair_market_type"":""Bookmaker"",""match_id"":34,""heroic_market_type"":""bookmaker"",""runners"":[{""runner"":{""id"":96,""betfair_selection_id"":""Ind_34"",""betfair_runner_name"":""Ind"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.09,""lay"":1.21,""sid"":""Ind_34"",""b"":1.09,""l"":1.21}},{""runner"":{""id"":97,""betfair_selection_id"":""Pak_34"",""betfair_runner_name"":""Pak"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.08,""lay"":1.23,""sid"":""Pak_34"",""b"":1.08,""l"":1.23}}],""status"":""OPEN""},""start_time"":""2025-01-02T14:13:00Z""}'
",50,34,arenas,bookmaker,"[""96""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""4405.0"",""new_market_liability"":""4050.0"",""total_new_liability"":""8455.0"",""has_liability_capacity"":true}}"
15,1,26,104,back,settled,3900.0,1.95,2000,2000,2025-01-02 12:27:25.162716,2025-01-02 12:27:25.162716,"--- '{""title"":""csk vs mi"",""team1"":""csk"",""team2"":""mi"",""market"":{""id"":54,""betfair_market_id"":""toss_winner_35"",""betfair_market_type"":""Toss
  Winner"",""match_id"":35,""heroic_market_type"":""toss_winner"",""runners"":[{""runner"":{""id"":104,""betfair_selection_id"":""csk_35"",""betfair_runner_name"":""csk"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.95,""lay"":1.0,""sid"":""csk_35"",""b"":1.95,""l"":1.0}},{""runner"":{""id"":105,""betfair_selection_id"":""mi_35"",""betfair_runner_name"":""mi"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.95,""lay"":1.0,""sid"":""mi_35"",""b"":1.95,""l"":1.0}}],""status"":""OPEN""},""start_time"":""2025-01-02T16:54:00Z""}'
",54,35,arenas,toss_winner,"[""104""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""3405.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""5405.0"",""has_liability_capacity"":true}}"
16,1,30,4822387,back,pending,0.0,1.03,2000,2000,2025-01-06 11:55:32.495889,2025-01-06 11:55:32.495889,"--- '{""title"":""South Africa v Pakistan"",""team1"":""South Africa"",""team2"":""Pakistan"",""market"":{""id"":453535,""betfair_market_id"":""1.237677208"",""betfair_market_type"":""Match
  Winner"",""match_id"":100386805,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":4822387,""betfair_selection_id"":""349"",""betfair_runner_name"":""South
  Africa"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.03,""lay"":1.04,""sid"":""349"",""b"":1.03,""l"":1.04}},{""runner"":{""id"":4822388,""betfair_selection_id"":""7461"",""betfair_runner_name"":""Pakistan"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":65.0,""lay"":70.0,""sid"":""7461"",""b"":65.0,""l"":70.0}},{""runner"":{""id"":4822389,""betfair_selection_id"":""60443"",""betfair_runner_name"":""The
  Draw"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":40.0,""lay"":42.0,""sid"":""60443"",""b"":40.0,""l"":42.0}}],""status"":""OPEN""},""start_time"":""2025-01-03T19:40:00Z""}'
",453535,100386805,arenas,match_winner,,127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""2680.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""4680.0"",""has_liability_capacity"":true}}"
17,1,28,115,back,settled,2020.0,1.01,2000,2000,2025-01-07 12:20:33.355262,2025-01-07 12:20:33.355262,"--- '{""title"":""DAustralia v DIndia"",""team1"":""DAustralia"",""team2"":""DIndia"",""market"":{""id"":58,""betfair_market_id"":""Win_Draw_Win_37"",""betfair_market_type"":""Win/Draw/Win"",""match_id"":37,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":115,""betfair_selection_id"":""Australia_37"",""betfair_runner_name"":""Australia"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.01,""lay"":1.0,""sid"":""Australia_37"",""b"":1.01,""l"":1.0}},{""runner"":{""id"":116,""betfair_selection_id"":""India_37"",""betfair_runner_name"":""India"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.06,""lay"":1.0,""sid"":""India_37"",""b"":1.06,""l"":1.0}},{""runner"":{""id"":117,""betfair_selection_id"":""Draw_37"",""betfair_runner_name"":""Draw"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.06,""lay"":1.0,""sid"":""Draw_37"",""b"":1.06,""l"":1.0}}],""status"":""OPEN""},""start_time"":""2025-01-04T12:11:00Z""}'
",58,37,arenas,match_winner,"[""115""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""5655.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""7655.0"",""has_liability_capacity"":true}}"
18,1,28,109,back,settled,2040.0,1.02,2000,2000,2025-01-07 12:21:00.219697,2025-01-07 12:21:00.219697,"--- '{""title"":""DAustralia v DIndia"",""team1"":""DAustralia"",""team2"":""DIndia"",""market"":{""id"":56,""betfair_market_id"":""bookmaker_37"",""betfair_market_type"":""Bookmaker"",""match_id"":37,""heroic_market_type"":""bookmaker"",""runners"":[{""runner"":{""id"":109,""betfair_selection_id"":""Australia_37"",""betfair_runner_name"":""Australia"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.02,""lay"":1.0,""sid"":""Australia_37"",""b"":1.02,""l"":1.0}},{""runner"":{""id"":110,""betfair_selection_id"":""India_37"",""betfair_runner_name"":""India"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.01,""lay"":1.0,""sid"":""India_37"",""b"":1.01,""l"":1.0}},{""runner"":{""id"":111,""betfair_selection_id"":""Draw_37"",""betfair_runner_name"":""Draw"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.08,""lay"":1.0,""sid"":""Draw_37"",""b"":1.08,""l"":1.0}}],""status"":""OPEN""},""start_time"":""2025-01-04T12:11:00Z""}'
",56,37,arenas,bookmaker,"[""109""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""7630.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""9630.0"",""has_liability_capacity"":true}}"
19,1,29,143,back,settled,2040.0,1.02,2000,2000,2025-01-07 12:31:41.535355,2025-01-07 12:31:41.535355,"--- '{""title"":"" Australia v India"",""team1"":""Australia"",""team2"":""India"",""market"":{""id"":66,""betfair_market_id"":""Win_Draw_Win_38"",""betfair_market_type"":""Win/Draw/Win"",""match_id"":38,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":143,""betfair_selection_id"":""Australia_38"",""betfair_runner_name"":""Australia"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.02,""lay"":1.04,""sid"":""Australia_38"",""b"":1.02,""l"":1.04}},{""runner"":{""id"":144,""betfair_selection_id"":""India_38"",""betfair_runner_name"":""India"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.04,""lay"":1.04,""sid"":""India_38"",""b"":1.04,""l"":1.04}},{""runner"":{""id"":145,""betfair_selection_id"":""Draw_38"",""betfair_runner_name"":""Draw"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":"""",""lay"":"""",""sid"":""Draw_38"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-01-04T17:28:00Z""}'
",66,38,arenas,match_winner,"[""143""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""5605.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""7605.0"",""has_liability_capacity"":true}}"
20,1,29,146,back,settled,2080.0,1.04,2000,2000,2025-01-07 12:32:02.322140,2025-01-07 12:32:02.322140,"--- '{""title"":"" Australia v India"",""team1"":""Australia"",""team2"":""India"",""market"":{""id"":67,""betfair_market_id"":""Bookmaker_38"",""betfair_market_type"":""Bookmaker"",""match_id"":38,""heroic_market_type"":""bookmaker"",""runners"":[{""runner"":{""id"":146,""betfair_selection_id"":""Australia_38"",""betfair_runner_name"":""Australia"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.04,""lay"":1.08,""sid"":""Australia_38"",""b"":1.04,""l"":1.08}},{""runner"":{""id"":147,""betfair_selection_id"":""India_38"",""betfair_runner_name"":""India"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":"""",""lay"":"""",""sid"":""India_38"",""b"":"""",""l"":""""}},{""runner"":{""id"":148,""betfair_selection_id"":""Draw_38"",""betfair_runner_name"":""Draw"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":"""",""lay"":"""",""sid"":""Draw_38"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-01-04T17:28:00Z""}'
",67,38,arenas,bookmaker,"[""146""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""7580.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""9580.0"",""has_liability_capacity"":true}}"
21,1,32,149,back,settled,2040.0,1.02,2000,2000,2025-01-07 12:43:38.277486,2025-01-07 12:43:38.277486,"--- '{""title"":""sangli vs pune"",""team1"":""sangli"",""team2"":""pune"",""market"":{""id"":68,""betfair_market_id"":""Match
  Winner_41"",""betfair_market_type"":""Match Winner"",""match_id"":41,""heroic_market_type"":""match_winner"",""runners"":[{""runner"":{""id"":149,""betfair_selection_id"":""sangli_41"",""betfair_runner_name"":""sangli"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.02,""lay"":1.0,""sid"":""sangli_41"",""b"":1.02,""l"":1.0}},{""runner"":{""id"":150,""betfair_selection_id"":""pune_41"",""betfair_runner_name"":""pune"",""status"":""ACTIVE"",""can_back"":false,""can_lay"":false,""back"":"""",""lay"":"""",""sid"":""pune_41"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-01-07T18:11:00Z""}'
",68,41,arenas,match_winner,"[""149""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""5510.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""7510.0"",""has_liability_capacity"":true}}"
22,1,32,151,back,settled,2120.0,1.06,2000,2000,2025-01-07 12:43:52.250002,2025-01-07 12:43:52.250002,"--- '{""title"":""sangli vs pune"",""team1"":""sangli"",""team2"":""pune"",""market"":{""id"":69,""betfair_market_id"":""Bookmaker_41"",""betfair_market_type"":""Bookmaker"",""match_id"":41,""heroic_market_type"":""bookmaker"",""runners"":[{""runner"":{""id"":151,""betfair_selection_id"":""sangli_41"",""betfair_runner_name"":""sangli"",""status"":""ACTIVE"",""can_back"":true,""can_lay"":true,""back"":1.06,""lay"":1.13,""sid"":""sangli_41"",""b"":1.06,""l"":1.13}},{""runner"":{""id"":152,""betfair_selection_id"":""pune_41"",""betfair_runner_name"":""pune"",""status"":""ACTIVE"",""can_back"":false,""can_lay"":false,""back"":"""",""lay"":"""",""sid"":""pune_41"",""b"":"""",""l"":""""}}],""status"":""OPEN""},""start_time"":""2025-01-07T18:11:00Z""}'
",69,41,arenas,bookmaker,"[""151""]",127.0.0.1,"{""liability_capacity_validation"":{""current_user_coins"":""10000.0"",""coins_used_every_where_else"":""7485.0"",""new_market_liability"":""2000.0"",""total_new_liability"":""9485.0"",""has_liability_capacity"":true}}"
